S.N.,mun_id,reportedOn,cases,mun_en,Latitude_mun,Longitude_mun,dis_code,dis_en,Latitude_dist,Longitude_dist
1616,47002,2020-06-20,33,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1617,47002,2020-06-21,4,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1618,47002,2020-06-22,90,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1619,47002,2020-06-23,48,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1620,47002,2020-06-24,15,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1621,47002,2020-06-25,122,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1622,47002,2020-06-26,76,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1623,47002,2020-06-27,26,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1624,47002,2020-06-28,2,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1625,47002,2020-06-29,26,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1626,47002,2020-06-30,18,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1627,47002,2020-07-01,2,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1628,47002,2020-07-02,1,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1629,47002,2020-07-04,19,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1630,47002,2020-07-06,4,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1631,47002,2020-07-07,2,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1632,47002,2020-07-08,5,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1633,47002,2020-07-10,4,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1634,47002,2020-07-11,1,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1635,47002,2020-07-12,1,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1636,47002,2020-07-14,4,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1637,47002,2020-07-15,1,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1638,47002,2020-07-17,1,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1639,47002,2020-07-18,2,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1640,47002,2020-07-25,4,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1641,47002,2020-08-09,1,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1642,47002,2020-08-10,1,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1643,47002,2020-08-12,1,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1644,47002,2020-08-13,1,Mathagadhi Rural Municipality,83.65638081088001,27.756703727018355,39,Palpa,83.62365185219312,27.81737243284483
1645,47006,2020-06-01,1,Rambha Rural Municipality,83.69258572722536,27.869106710563265,39,Palpa,83.62365185219312,27.81737243284483
1646,48001,2020-05-13,1,Bardaghat Municipality,83.79579566158955,27.55649857880949,482,Parasi,83.73871051466158,27.52825076350813
1647,48004,2020-05-22,1,Ramgram Municipality,83.64899333567669,27.52687566196347,482,Parasi,83.73871051466158,27.52825076350813
1648,48005,2020-05-20,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1649,48005,2020-05-22,2,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1650,48005,2020-06-02,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1651,48005,2020-06-03,8,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1652,48005,2020-06-05,2,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1653,48005,2020-06-06,5,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1654,48005,2020-06-08,2,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1655,48005,2020-06-09,12,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1656,48005,2020-06-10,5,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1657,48005,2020-06-11,6,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1658,48005,2020-06-12,2,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1659,48005,2020-06-13,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1660,48005,2020-06-14,2,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1661,48005,2020-06-18,2,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1662,48005,2020-06-19,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1663,48005,2020-06-20,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1664,48005,2020-06-21,23,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1665,48005,2020-06-22,5,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1666,48005,2020-06-25,8,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1667,48005,2020-06-26,2,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1668,48005,2020-07-01,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1669,48005,2020-07-02,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1670,48005,2020-07-04,4,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1671,48005,2020-07-05,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1672,48005,2020-07-06,5,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1673,48005,2020-07-07,5,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1674,48005,2020-07-10,2,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1675,48005,2020-07-19,10,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1676,48005,2020-07-21,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1677,48005,2020-07-23,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1678,48005,2020-07-28,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1679,48005,2020-07-30,15,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1680,48005,2020-08-07,2,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1681,48005,2020-08-11,2,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1682,48005,2020-08-13,1,Sarawal Rural Municipality,83.73122834097383,27.50606870012537,482,Parasi,83.73871051466158,27.52825076350813
1683,48006,2020-05-19,1,Sunwal Municipality,83.66561857432018,27.617973394215145,482,Parasi,83.73871051466158,27.52825076350813
1684,49001,2020-05-11,1,Butwal Submetropolitan City,83.4331080182878,27.689111302127447,37,Rupandehi,83.38955026950569,27.57667811567025
1685,49001,2020-05-13,2,Butwal Submetropolitan City,83.4331080182878,27.689111302127447,37,Rupandehi,83.38955026950569,27.57667811567025
1686,49001,2020-05-23,4,Butwal Submetropolitan City,83.4331080182878,27.689111302127447,37,Rupandehi,83.38955026950569,27.57667811567025
1687,49001,2020-05-24,1,Butwal Submetropolitan City,83.4331080182878,27.689111302127447,37,Rupandehi,83.38955026950569,27.57667811567025
1688,49003,2020-05-23,1,Gaidahawa Rural Municipality,83.27563771116046,27.57994118934622,37,Rupandehi,83.38955026950569,27.57667811567025
1689,49011,2020-05-23,1,Sainamaina Municipality,83.30568662721225,27.711919496086303,37,Rupandehi,83.38955026950569,27.57667811567025
1690,49014,2020-05-11,1,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1691,49014,2020-05-12,4,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1692,49014,2020-05-13,4,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1693,49014,2020-05-23,1,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1694,49014,2020-05-24,2,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1695,49014,2020-05-29,1,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1696,49014,2020-06-01,1,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1697,49014,2020-06-02,10,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1698,49014,2020-06-03,27,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1699,49014,2020-06-05,18,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1700,49014,2020-06-06,3,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1701,49014,2020-06-08,5,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1702,49014,2020-06-09,20,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
1703,49014,2020-06-10,7,Siyari Rural Municipality,83.39602388140969,27.56693704359335,37,Rupandehi,83.38955026950569,27.57667811567025
